TWLVC1|20260921|202609211813|1870|code,fgn,fgnD,inv,invD,dlrH,mgn,mgnChg,shrt,sr,big,bigChg,small,smallChg,holders,holdersChg,mgnRate,mgnCost,mgnConf
6456,3157.339,1,0,0,306.574,,,,,45.79,,41.94,,35651,,,,
6461,-5.855,-1,0,0,0.449,,,,,52.73,,26.76,,8398,,,,
6462,95.058,1,0,0,-11.454,,,,,20.62,,59.00,,46650,,,,
6464,-1,-1,0,0,0,,,,,79.66,,6.75,,2164,,,,
6465,13,1,0,0,2.173,,,,,55.17,,23.63,,3253,,,,
6469,-52,-1,0,0,-3.647,,,,,40.80,,44.07,,29660,,,,
6470,1,1,0,0,0,,,,,40.01,,53.67,,27256,,,,
6472,-372.638,-1,-45,-1,-97.902,,,,,45.53,,36.51,,31192,,,,
6474,-5,-2,0,0,0,,,,,44.60,,17.08,,1618,,,,
6477,-42.893,-1,0,0,0,,,,,37.23,,50.64,,30237,,,,
6482,1,1,0,0,0,,,,,65.78,,27.73,,2052,,,,
6485,-48.001,-1,0,0,-0.051,,,,,19.10,,60.60,,40973,,,,
6486,9,1,0,0,0.38,,,,,40.50,,46.79,,30406,,,,
6488,-1366.159,-1,-7.236,-3,-45.037,,,,,69.14,,15.97,,117277,,,,
6491,373.579,1,0,0,15.926,,,,,52.20,,24.43,,9219,,,,
6492,14.05,1,0,0,-0.07,,,,,34.02,,46.47,,47279,,,,
6494,34,2,0,0,0.106,,,,,5.22,,66.18,,38293,,,,
6496,3,2,0,0,0,,,,,62.53,,29.71,,10154,,,,
6498,-14.624,-1,0,0,0,,,,,54.69,,22.98,,6791,,,,
6499,-158,-3,0,0,-0.355,,,,,36.27,,41.69,,7738,,,,
6504,-3,-2,0,0,0,,,,,64.54,,22.90,,5119,,,,
6505,4037.6,1,326.792,1,-156.501,,,,,95.45,,3.29,,89833,,,,
6506,5,1,0,0,0,,,,,44.06,,24.09,,4256,,,,
6508,64,1,0,0,0.521,,,,,59.77,,33.99,,15055,,,,
6509,397.584,1,0,0,-1.432,,,,,28.52,,50.49,,55823,,,,
6510,-322.161,-3,38,2,-7.898,,,,,43.97,,27.65,,17070,,,,
6515,-363.969,-1,-453.5,-6,6.314,,,,,36.30,,30.81,,47392,,,,
6516,-2,-1,0,0,0,,,,,43.18,,31.30,,3710,,,,
6517,93.121,4,0,0,0,,,,,17.96,,65.78,,22270,,,,
6523,0,0,0,0,-0.359,,,,,61.69,,32.34,,6145,,,,
6525,-290.242,-1,0,0,-1.666,,,,,59.06,,24.44,,13383,,,,
6526,851.986,10,0,0,40.415,,,,,76.25,,15.45,,20794,,,,
6530,19.199,1,0,0,-0.829,,,,,8.93,,69.25,,35971,,,,
6531,-409.732,-1,52,1,-10.308,,,,,51.81,,22.35,,44831,,,,
6532,218.063,4,0,0,-2.007,,,,,18.46,,48.28,,29542,,,,
6533,-19.753,-1,0,0,-2.553,,,,,15.87,,68.18,,35143,,,,
6534,3,1,0,0,0.002,,,,,76.76,,10.20,,1918,,,,
6535,9.96,3,-50,-11,-0.11,,,,,55.97,,24.09,,10894,,,,
6538,182.569,3,0,0,-1.617,,,,,23.61,,28.59,,36755,,,,
6541,-172.847,-2,0,0,0,,,,,65.58,,21.57,,11984,,,,
6542,1,1,0,0,0,,,,,77.61,,11.19,,885,,,,
6546,51,1,0,0,-0.733,,,,,29.91,,48.28,,12452,,,,
6547,44.5,1,0,0,-1.887,,,,,28.74,,46.58,,50051,,,,
6548,-1643.471,-1,-12,-7,-109.696,,,,,85.04,,9.86,,29654,,,,
6552,17,2,0,0,0,,,,,55.76,,35.08,,7645,,,,
6558,74,5,0,0,0,,,,,38.61,,52.22,,46853,,,,
6560,6,1,0,0,0,,,,,32.29,,42.46,,3355,,,,
6561,9,1,0,0,-0.098,,,,,70.07,,20.11,,7159,,,,
6568,-16.513,-1,0,0,6.359,,,,,29.94,,42.25,,24752,,,,
6569,8,1,0,0,0,,,,,60.79,,24.08,,4159,,,,
6570,34,5,0,0,-0.029,,,,,29.84,,40.28,,7987,,,,
6573,26,2,0,0,0,,,,,59.23,,30.64,,5922,,,,
6574,14,2,0,0,0.255,,,,,75.44,,15.66,,2906,,,,
6576,-26,-2,0,0,0,,,,,60.81,,21.77,,30177,,,,
6577,17,2,2.538,5,0,,,,,68.34,,20.30,,3750,,,,
6578,38,1,0,0,0,,,,,57.44,,25.77,,18694,,,,
6579,66.6,4,0,0,0,,,,,82.48,,11.74,,7858,,,,
6581,1,2,0,0,0,,,,,86.88,,6.48,,2296,,,,
6582,7,1,0,0,0,,,,,71.21,,20.06,,9162,,,,
6584,-35,-3,0,0,11.05,,,,,62.72,,19.32,,14615,,,,
6585,0,0,0,0,-0.11,,,,,72.39,,18.07,,4415,,,,
6588,78.866,1,0,0,-0.36,,,,,18.13,,60.72,,41087,,,,
6589,-53.993,-1,0,0,0.139,,,,,50.25,,31.64,,22779,,,,
6590,0,0,0,0,0,,,,,28.77,,28.70,,2330,,,,
6591,23,4,0,0,0,,,,,20.08,,63.80,,44575,,,,
6592,-182.97,-5,0,0,0,,,,,75.70,,15.99,,25164,,,,
6593,6,4,0,0,0,,,,,29.85,,49.13,,34810,,,,
6596,45,3,0,0,2.337,,,,,22.73,,63.96,,17200,,,,
6598,-6,-2,0,0,0,,,,,37.26,,29.41,,37012,,,,
6603,648.646,1,0,0,13.206,,,,,39.04,,33.02,,24205,,,,
6605,62.76,3,0,0,-1,,,,,58.37,,23.99,,15750,,,,
6606,-2,-1,0,0,0,,,,,61.06,,16.68,,9541,,,,
6609,50.105,5,0,0,-0.336,,,,,55.77,,35.46,,9455,,,,
6612,0,0,0,0,0,,,,,44.56,,23.26,,2747,,,,
6613,-44.959,-1,0,0,-1.001,,,,,55.52,,33.36,,10916,,,,
6614,-8,-2,0,0,0,,,,,73.63,,19.41,,3967,,,,
6616,1,2,0,0,0,,,,,53.92,,25.88,,1551,,,,
6617,-76.9,-2,0,0,-0.046,,,,,59.79,,23.04,,7126,,,,
6620,-1528.107,-1,400,2,-106.569,,,,,50.19,,24.46,,19332,,,,
6624,0,0,0,0,-0.1,,,,,59.54,,15.71,,857,,,,
6625,-5,-1,0,0,0,,,,,44.07,,38.19,,10468,,,,
6629,21,1,0,0,0,,,,,79.95,,7.93,,945,,,,
6637,6,4,0,0,-0.4,,,,,53.80,,34.31,,3344,,,,
6640,-77.907,-1,0,0,-18.006,,,,,63.77,,26.20,,13343,,,,
6641,1,1,0,0,0,,,,,49.83,,23.24,,1982,,,,
6642,19,2,0,0,0.114,,,,,46.24,,25.94,,3236,,,,
6643,-16.711,-1,0,0,36.205,,,,,33.41,,52.90,,22811,,,,
6645,6,1,0,0,0.044,,,,,26.16,,38.54,,6613,,,,
6649,-1,-3,0,0,0,,,,,35.26,,25.48,,18407,,,,
6651,180.747,10,0,0,0.326,,,,,32.44,,26.63,,3443,,,,
6654,13,1,0,0,0.182,,,,,71.17,,11.17,,3381,,,,
6655,2,2,0,0,0,,,,,76.44,,6.84,,978,,,,
6657,38,1,0,0,0,,,,,21.76,,44.36,,15835,,,,
6658,6.015,2,0,0,0.185,,,,,31.49,,44.24,,10944,,,,
6664,36,2,0,0,-0.105,,,,,36.54,,35.65,,17235,,,,
6666,0,0,0,0,0,,,,,77.96,,16.18,,2183,,,,
6667,-9.27,-1,0,0,-31.802,,,,,50.43,,40.11,,13156,,,,
6668,67.22,3,0,0,0,,,,,52.32,,36.34,,14438,,,,
6669,199.717,1,-716.626,-3,69.382,,,,,53.30,,24.73,,177902,,,,
6670,-47,-1,30,2,0,,,,,65.51,,11.78,,5990,,,,
6671,0,0,0,0,0,,,,,56.60,,13.84,,1385,,,,
6672,1349.941,2,0,0,3.91,,,,,17.61,,58.86,,55432,,,,
6679,20,1,0,0,0.066,,,,,43.83,,32.84,,7129,,,,
6683,-413.36,-1,25,3,-10.241,,,,,11.24,,50.07,,30044,,,,
6684,75,2,0,0,0.091,,,,,31.51,,55.62,,23854,,,,
6689,-61.94,-2,0,0,0,,,,,33.95,,43.22,,10300,,,,
6690,-39.895,-1,0,0,-12.208,,,,,59.73,,35.44,,5563,,,,
6691,-319.28,-1,31,1,-25.016,,,,,54.27,,21.56,,18075,,,,
6692,2,2,0,0,-0.021,,,,,61.91,,17.47,,2112,,,,
6693,-347,-1,0,0,-54.984,,,,,31.39,,38.18,,6851,,,,
6695,33,4,0,0,0,,,,,45.07,,39.08,,22676,,,,
6697,-1,-1,0,0,0,,,,,61.11,,29.06,,2194,,,,
6698,15,12,0,0,0,,,,,31.08,,47.47,,35852,,,,
6703,-2,-2,5.016,5,0,,,,,38.72,,41.15,,23340,,,,
6706,2590.922,2,0,0,-34.891,,,,,15.35,,60.92,,50048,,,,
6708,-1,-2,0,0,0,,,,,42.81,,34.24,,2279,,,,
6712,4.703,3,0,0,-1.091,,,,,31.11,,45.27,,29002,,,,
6715,-165.219,-2,0,0,-39.599,,,,,65.47,,13.81,,6120,,,,
6716,25.145,4,0,0,-0.005,,,,,22.24,,33.45,,3211,,,,
6719,5.956,1,0,0,0.283,,,,,43.05,,42.74,,26707,,,,
6720,2,3,0,0,-0.558,,,,,25.49,,20.85,,1362,,,,
6721,-4,-1,0,0,0,,,,,37.77,,28.43,,1641,,,,
6722,4,2,0,0,0,,,,,74.10,,15.27,,2556,,,,
6725,-26,-1,0,0,-0.335,,,,,58.66,,27.73,,6397,,,,
6727,-314.65,-1,0,0,-0.288,,,,,4.80,,47.20,,40455,,,,
6728,1,1,0,0,-0.01,,,,,59.01,,27.34,,2898,,,,
6732,5.335,1,0,0,-0.6,,,,,46.31,,42.88,,9478,,,,
6733,-25,-4,0,0,-0.112,,,,,40.25,,38.19,,7302,,,,
6735,14,4,0,0,-0.057,,,,,35.59,,34.36,,5214,,,,
6739,-45.62,-6,0,0,-14.046,,,,,48.11,,32.94,,11079,,,,
6741,-127,-2,0,0,-0.795,,,,,58.33,,21.72,,6760,,,,
6742,-173.863,-2,0,0,0,,,,,25.94,,49.23,,41114,,,,
6743,81,2,18.782,5,0,,,,,58.02,,26.56,,8976,,,,
6751,-1,-2,0,0,0.171,,,,,56.93,,29.51,,2414,,,,
6752,3,3,0,0,0,,,,,21.07,,29.19,,3707,,,,
6753,43.079,4,0,0,-2.713,,,,,51.34,,32.49,,17112,,,,
6754,-2,-1,0,0,0,,,,,81.35,,13.84,,2192,,,,
6756,-14.437,-1,0,0,0,,,,,58.12,,31.06,,8283,,,,
6757,59.944,1,0,0,0,,,,,72.94,,22.02,,134836,,,,
6761,3.3,4,0,0,-0.19,,,,,29.93,,48.73,,12952,,,,
6763,67,5,0,0,-0.49,,,,,57.30,,34.09,,18067,,,,
6768,-2.75,-2,0,0,0.076,,,,,76.18,,13.75,,7066,,,,
6770,-24016.466,-1,87.092,2,-713.22,,,,,42.60,,45.31,,669631,,,,
6771,-1,-1,0,0,0,,,,,18.13,,35.25,,1766,,,,
6776,17,8,0,0,0,,,,,61.35,,27.09,,7465,,,,
6781,-51.967,-3,0,0,3.474,,,,,67.69,,23.38,,28463,,,,
6782,162.24,1,0,0,6.438,,,,,35.54,,25.11,,6282,,,,
6785,2,1,0,0,-0.202,,,,,54.52,,24.53,,4453,,,,
6788,20,2,0,0,-1.55,,,,,14.22,,62.11,,27976,,,,
6789,-86.482,-1,0,0,-27.716,,,,,69.20,,22.72,,54278,,,,
6790,3,2,0,0,0,,,,,75.33,,16.41,,11106,,,,
6791,-1,-2,0,0,0,,,,,56.02,,19.56,,1962,,,,
6792,10,1,0,0,0,,,,,48.08,,33.68,,3987,,,,
6794,-2,-1,0,0,0,,,,,67.21,,10.39,,1148,,,,
6796,-9.943,-1,0,0,0,,,,,33.96,,33.84,,3016,,,,
6799,-20.881,-1,0,0,0,,,,,21.07,,57.34,,30264,,,,
6803,-16,-3,0,0,-0.832,,,,,54.28,,39.97,,14712,,,,
6804,4,3,0,0,0,,,,,47.17,,24.01,,2182,,,,
6805,-494.592,-3,684,3,-24.628,,,,,51.27,,18.94,,18357,,,,
6807,2,3,0,0,0,,,,,73.55,,8.66,,970,,,,
6811,-178.409,-1,0,0,-9.89,,,,,61.94,,25.30,,5353,,,,
6821,43,1,0,0,0.391,,,,,39.67,,36.97,,3921,,,,
6823,4,1,0,0,-0.048,,,,,50.99,,32.67,,2491,,,,
6829,-168.992,-1,0,0,-9.612,,,,,63.00,,26.20,,11013,,,,
6830,-570.152,-1,0,0,-61.501,,,,,17.64,,52.16,,26051,,,,
6831,-347.963,-1,-10,-2,-4.235,,,,,37.85,,22.48,,11652,,,,
6834,-928.559,-1,0,0,57.235,,,,,47.80,,30.85,,11749,,,,
6835,10.238,4,0,0,0,,,,,68.85,,14.71,,2111,,,,
6838,14,1,0,0,0,,,,,54.11,,25.85,,6731,,,,
6840,64.636,1,0,0,-0.143,,,,,37.60,,29.47,,1964,,,,
6841,-32,-1,0,0,-0.316,,,,,37.03,,42.94,,11958,,,,
6843,-3,-2,0,0,0.42,,,,,55.90,,18.22,,1214,,,,
6846,0,0,0,0,0,,,,,64.19,,22.05,,1470,,,,
6854,-47,-1,0,0,3.022,,,,,54.65,,23.22,,6114,,,,
6859,-9.492,-7,0,0,0,,,,,55.88,,20.42,,2525,,,,
6861,-254.404,-1,0,0,1.683,,,,,48.55,,40.86,,13442,,,,
6862,-13.99,-1,0,0,2.452,,,,,68.91,,25.92,,6327,,,,
6863,-0.74,-2,0,0,0,,,,,72.27,,17.44,,4473,,,,
6869,181.663,5,0,0,9.439,,,,,45.88,,37.06,,20706,,,,
6870,10.98,1,0,0,0.088,,,,,60.15,,15.78,,2446,,,,
6872,179,1,0,0,4.26,,,,,42.90,,29.06,,2915,,,,
6873,81.04,3,0,0,0,,,,,53.86,,28.77,,11606,,,,
6874,0,0,0,0,0,,,,,39.58,,34.35,,2886,,,,
6875,-170,-2,0,0,1.266,,,,,52.59,,25.29,,4751,,,,
6877,6.099,2,0,0,-0.934,,,,,58.97,,15.84,,3225,,,,
6885,-555.435,-1,0,0,0,,,,,22.46,,44.22,,22439,,,,
6887,-1,-1,0,0,0,,,,,82.02,,5.62,,858,,,,
6890,-110,-11,0,0,-0.229,,,,,91.97,,5.94,,7466,,,,
6894,52,4,0,0,0.457,,,,,55.07,,20.71,,2781,,,,
6895,-17,-2,0,0,-0.748,,,,,50.99,,26.05,,2866,,,,
6899,-4,-4,0,0,-3,,,,,61.26,,14.54,,1979,,,,
6901,253.845,6,0,0,0,,,,,80.53,,13.55,,23692,,,,
6902,-4.1,-1,0,0,0,,,,,58.93,,15.38,,6816,,,,
6903,-23,-1,0,0,4.626,,,,,65.51,,25.83,,9782,,,,
6906,-34,-1,0,0,0,,,,,47.80,,33.37,,3391,,,,
6907,12.568,2,0,0,-14.643,,,,,62.26,,28.15,,7347,,,,
6908,0,0,0,0,1.02,,,,,86.39,,9.20,,1186,,,,
6909,59,4,0,0,0,,,,,20.73,,45.92,,12820,,,,
6910,-1,-1,0,0,0,,,,,49.55,,27.04,,1587,,,,
6913,17.71,1,0,0,-3.254,,,,,42.24,,24.19,,4253,,,,
6914,1.78,3,0,0,0,,,,,67.03,,19.52,,4555,,,,
6916,-4,-7,0,0,0,,,,,72.70,,14.28,,2071,,,,
6918,-1,-1,0,0,0,,,,,27.66,,28.97,,2008,,,,
6919,-1773.698,-1,0,0,-9.944,,,,,66.99,,18.37,,66259,,,,
6921,-1,-1,0,0,0,,,,,75.17,,13.79,,876,,,,
6922,147.558,1,0,0,11.547,,,,,56.68,,23.04,,3088,,,,
6923,15,3,0,0,0,,,,,55.25,,17.87,,3478,,,,
6924,-7,-1,0,0,1.74,,,,,73.08,,10.99,,599,,,,
6925,-34,-1,0,0,0,,,,,41.69,,34.35,,3029,,,,
6928,9,4,0,0,0,,,,,76.07,,16.82,,4327,,,,
6931,13,3,0,0,0,,,,,49.75,,17.59,,3340,,,,
6933,-182.689,-5,0,0,-6.524,,,,,60.09,,22.24,,4496,,,,
6934,-27,-1,0,0,0,,,,,57.46,,20.23,,1576,,,,
6936,-3,-1,0,0,0,,,,,64.77,,18.09,,3781,,,,
6937,-43,-1,0,0,-7.759,,,,,54.42,,24.83,,8453,,,,
6944,10.118,2,0,0,-13.836,,,,,36.28,,26.52,,17379,,,,
6945,-106.076,-2,0,0,0,,,,,52.32,,25.55,,5565,,,,
6947,6,4,0,0,0,,,,,60.13,,19.82,,5655,,,,
6949,-339.915,-9,0,0,10.66,,,,,89.42,,3.51,,8269,,,,
6951,-10,-1,0,0,0.387,,,,,63.90,,24.32,,4542,,,,
6952,13,1,0,0,0,,,,,79.94,,10.18,,2413,,,,
6953,27,6,0,0,0.222,,,,,56.20,,24.11,,3114,,,,
6955,0,0,0,0,0.027,,,,,49.64,,12.99,,513,,,,
6957,184.131,1,0,0,0,,,,,54.12,,12.57,,1872,,,,
6958,3,3,0,0,0,,,,,93.04,,3.99,,3393,,,,
6961,5,3,0,0,0,,,,,33.34,,39.65,,3764,,,,
6962,43.968,4,0,0,-0.598,,,,,46.53,,36.16,,32778,,,,
6965,2,3,0,0,0,,,,,91.01,,5.12,,2336,,,,
6967,144,6,0,0,0,,,,,39.25,,24.46,,1738,,,,
6968,3,1,0,0,0.388,,,,,44.13,,28.14,,3511,,,,
6969,-11,-1,0,0,-3.41,,,,,40.67,,26.48,,1741,,,,
6971,-1,-1,0,0,0,,,,,61.37,,21.01,,1621,,,,
6982,0,0,0,0,0.839,,,,,53.53,,25.33,,2747,,,,
6983,11,1,0,0,1.439,,,,,16.01,,33.15,,3340,,,,
6986,65,1,0,0,0,,,,,36.71,,26.71,,1942,,,,
6988,-38,-3,0,0,-7,,,,,64.86,,11.02,,456,,,,
6994,-138.43,-1,0,0,-0.139,,,,,36.98,,41.81,,6872,,,,
6996,-9.07,-1,0,0,-0.007,,,,,55.68,,25.92,,2460,,,,
7402,-9.148,-2,0,0,0,,,,,26.96,,51.93,,21153,,,,
7547,-3,-1,0,0,0,,,,,66.12,,20.82,,2011,,,,
7556,2,4,0,0,-0.388,,,,,54.58,,26.88,,2695,,,,
7610,-53.752,-4,0,0,0.264,,,,,39.66,,39.31,,21976,,,,
7631,15.846,3,0,0,-9.203,,,,,52.83,,19.69,,1243,,,,
7642,3,1,0,0,0,,,,,78.35,,15.74,,2052,,,,
7689,-0.128,-1,0,0,0,,,,,81.71,,12.84,,7706,,,,
7703,-2.58,-1,0,0,0.263,,,,,46.66,,31.09,,4314,,,,
7704,6,2,0,0,0,,,,,42.11,,20.76,,1609,,,,
7705,-1,-1,0,0,0,,,,,61.81,,23.07,,13787,,,,
7709,65,2,0,0,3.836,,,,,77.39,,16.47,,2655,,,,
7711,-1.39,-1,3,2,-4.431,,,,,52.68,,25.32,,9622,,,,
7712,54.574,4,0,0,6.38,,,,,35.55,,29.63,,4433,,,,
7714,-12.056,-1,0,0,-3.446,,,,,47.95,,26.49,,2779,,,,
7715,-4,-3,0,0,0.039,,,,,39.76,,28.99,,2106,,,,
7716,3,1,0,0,0,,,,,66.12,,10.33,,547,,,,
7717,-76.851,-2,0,0,-19.723,,,,,35.38,,36.34,,9697,,,,
7721,46,2,0,0,0,,,,,52.76,,23.47,,3480,,,,
7722,2,1,0,0,0.23,,,,,83.64,,14.62,,20613,,,,
7723,-6,-1,0,0,0,,,,,47.21,,31.86,,4402,,,,
7728,-10,-2,0,0,0.911,,,,,45.73,,34.38,,3373,,,,
7730,57,5,0,0,0,,,,,60.72,,14.90,,1209,,,,
7732,-1,-1,0,0,0,,,,,84.44,,6.50,,875,,,,
7734,-69.024,-1,5,1,-1.356,,,,,67.31,,19.06,,14138,,,,
7736,12,3,0,0,0,,,,,76.73,,10.50,,1564,,,,
7738,2,2,0,0,0,,,,,32.17,,19.72,,1663,,,,
7740,-29.127,-3,0,0,-0.081,,,,,54.10,,22.84,,2834,,,,
7743,-6,-1,0,0,0,,,,,57.39,,11.74,,926,,,,
7744,5,3,0,0,-2.08,,,,,61.78,,12.93,,2480,,,,
7749,72.043,1,0,0,1.614,,,,,28.99,,33.89,,7963,,,,
7750,-3.98,-10,0,0,0.35,,,,,61.59,,13.40,,11126,,,,
7751,-22.02,-1,3,1,2.634,,,,,36.95,,27.49,,10641,,,,
7753,9,1,0,0,0,,,,,65.34,,18.57,,2360,,,,
7757,5,2,0,0,0,,,,,40.98,,22.75,,2627,,,,
7760,1,3,0,0,0,,,,,49.88,,13.77,,1494,,,,
7765,-18.885,-1,0,0,0,,,,,56.68,,28.62,,6158,,,,
7767,5,3,0,0,0,,,,,55.70,,16.58,,1091,,,,
7768,-36.974,-1,0,0,0,,,,,55.54,,22.15,,6529,,,,
7769,-203.983,-1,-456.01,-1,-4.051,,,,,56.92,,17.49,,59892,,,,
7770,2,6,0,0,0,,,,,62.44,,13.79,,1090,,,,
7772,41.869,2,0,0,3.254,,,,,52.82,,33.43,,5265,,,,
7777,77.996,2,0,0,0.965,,,,,59.53,,29.35,,19114,,,,
7780,-39,-1,0,0,-1.892,,,,,73.52,,21.05,,43370,,,,
7786,28.83,3,0,0,0,,,,,77.76,,14.00,,6395,,,,
7788,-219.204,-1,0,0,-23.538,,,,,55.71,,15.99,,8443,,,,
7791,14,4,0,0,0,,,,,70.07,,14.02,,4655,,,,
7792,-64.142,-1,0,0,-1.726,,,,,62.01,,21.68,,3954,,,,
7794,-1,-1,0,0,0,,,,,71.58,,13.37,,1247,,,,
7795,-117.2,-3,0,0,0,,,,,64.73,,19.31,,16857,,,,
7799,30.836,4,26,5,0,,,,,70.56,,14.44,,11548,,,,
7803,-3,-1,0,0,-0.483,,,,,70.37,,15.20,,2092,,,,
7805,2,6,0,0,-0.778,,,,,68.65,,21.41,,4531,,,,
7810,7.872,4,0,0,0.562,,,,,36.34,,34.96,,3189,,,,
7818,8,2,0,0,0,,,,,89.00,,7.19,,3902,,,,
7819,-1,-1,0,0,0,,,,,55.40,,33.93,,2657,,,,
7820,-2,-1,0,0,0,,,,,66.01,,17.37,,1928,,,,
7821,12,3,0,0,0,,,,,74.53,,14.11,,9811,,,,
7822,-16,-2,0,0,-2.958,,,,,63.73,,25.98,,17064,,,,
7823,0,0,0,0,0.199,,,,,62.35,,14.86,,989,,,,
7825,-6,-3,0,0,0,,,,,24.81,,45.74,,4192,,,,
7827,114,3,0,0,0.745,,,,,73.96,,12.91,,2760,,,,
7828,-140.746,-1,0,0,1.776,,,,,53.54,,25.26,,14105,,,,
7835,0,0,0,0,-2,,,,,55.34,,9.40,,573,,,,
7839,5,7,0,0,0,,,,,55.95,,12.07,,485,,,,
7842,-4,-3,0,0,0,,,,,62.30,,24.63,,1613,,,,
7855,-4,-1,0,0,0,,,,,73.39,,19.77,,14043,,,,
8011,-10.001,-2,0,0,0,,,,,25.00,,58.52,,60652,,,,
8016,99.799,2,-9,-2,0.638,,,,,29.44,,35.36,,35918,,,,
8021,877.95,1,-55,-1,-121,,,,,37.25,,42.83,,84632,,,,
8024,5,1,0,0,0,,,,,18.86,,53.88,,22517,,,,
8027,-51.589,-1,0,0,0.402,,,,,14.72,,61.39,,65869,,,,
8028,-3620.962,-1,-56,-1,-50.973,,,,,36.80,,42.43,,70410,,,,
8032,-5,-1,0,0,-0.228,,,,,74.21,,20.21,,23277,,,,
8033,-239.234,-1,0,0,0,,,,,17.81,,64.12,,79486,,,,
8034,63,2,0,0,-0.278,,,,,8.72,,63.10,,21999,,,,
8038,28.48,1,0,0,0,,,,,15.03,,69.86,,40145,,,,
8039,-708.053,-1,1,1,-57.732,,,,,49.39,,35.05,,86627,,,,
8040,-363.14,-1,0,0,7.476,,,,,44.68,,40.20,,31802,,,,
8042,-262.867,-1,0,0,39.126,,,,,57.24,,32.17,,44314,,,,
8043,-98.861,-1,0,0,3.899,,,,,37.54,,54.83,,37743,,,,
8044,223.281,1,0,0,-2.11,,,,,56.96,,30.67,,27407,,,,
8045,-18,-1,0,0,0,,,,,55.76,,20.39,,4300,,,,
8046,-1989.561,-3,-1197.045,-1,-42.312,,,,,79.63,,10.82,,114800,,,,
8047,0,0,0,0,-0.003,,,,,74.65,,11.71,,1274,,,,
8048,10,1,0,0,0.038,,,,,28.28,,45.60,,34918,,,,
8049,-8.047,-2,0,0,0,,,,,27.21,,57.26,,39307,,,,
8050,300.496,9,0,0,0.767,,,,,36.19,,48.21,,56805,,,,
8054,256.122,4,0,0,-0.907,,,,,28.94,,53.46,,52117,,,,
8059,-60.206,-1,0,0,0.203,,,,,100.00,,0.00,,1,,,,
8064,-1070.264,-1,0,0,236.322,,,,,39.65,,46.37,,80326,,,,
8066,7,4,0,0,0.456,,,,,20.04,,52.57,,38090,,,,
8068,24,4,0,0,0.025,,,,,58.72,,32.05,,8233,,,,
8069,-332.162,-1,76.991,1,23.74,,,,,66.53,,18.04,,105310,,,,
8070,-622.605,-1,0,0,-1.208,,,,,69.93,,21.63,,36506,,,,
8071,-3,-2,0,0,0,,,,,22.86,,57.19,,35058,,,,
8072,-54,-1,0,0,0,,,,,57.87,,32.97,,12934,,,,
8074,58,4,0,0,1.589,,,,,29.42,,52.27,,45681,,,,
8076,19.473,1,0,0,-0.02,,,,,25.54,,51.99,,89285,,,,
8081,-58.671,-2,0,0,-0.018,,,,,23.72,,43.98,,21662,,,,
8083,-11,-1,0,0,0,,,,,44.08,,27.94,,2721,,,,
8084,7,2,0,0,-0.253,,,,,48.59,,23.52,,3481,,,,
8085,38,1,0,0,-0.586,,,,,30.13,,45.77,,35915,,,,
8086,-486.468,-1,0,0,25.694,,,,,37.67,,48.86,,77547,,,,
8087,-1,-1,0,0,0.001,,,,,43.70,,28.98,,9848,,,,
8088,-6,-1,0,0,1.053,,,,,16.71,,76.55,,54204,,,,
8089,-70,-1,0,0,-0.157,,,,,37.95,,47.85,,27212,,,,
8091,-50.033,-2,0,0,-3.929,,,,,32.00,,38.93,,18733,,,,
8092,1,3,0,0,-0.003,,,,,41.11,,30.66,,20416,,,,
8093,-1,-1,0,0,0,,,,,64.00,,22.02,,3233,,,,
8096,10.354,1,0,0,-12.877,,,,,35.47,,50.90,,84997,,,,
8097,-6,-1,0,0,0.107,,,,,59.71,,18.12,,13334,,,,
8099,20,3,0,0,0.334,,,,,76.70,,13.82,,29247,,,,
8103,-1202.616,-8,0,0,43.969,,,,,33.79,,37.22,,18384,,,,
8104,119.748,1,0,0,0,,,,,30.38,,54.60,,45181,,,,
8105,-91.918,-1,0,0,-0.153,,,,,60.24,,29.26,,35798,,,,
8107,-5,-1,0,0,-0.211,,,,,44.42,,35.74,,31800,,,,
8109,29,6,0,0,0.354,,,,,34.87,,31.34,,7097,,,,
8110,-2917.274,-1,0,0,325.042,,,,,46.65,,45.97,,80094,,,,
8111,-35.233,-1,0,0,45.772,,,,,26.69,,52.98,,60051,,,,
8112,-1121.112,-20,1,1,-5.245,,,,,32.82,,54.10,,116665,,,,
8114,25,1,0,0,0,,,,,32.49,,35.53,,11702,,,,
8121,10.338,3,0,0,0.728,,,,,54.34,,30.39,,30636,,,,
8131,-610.162,-1,0,0,-1.579,,,,,68.07,,24.54,,33334,,,,
8147,-7.405,-1,0,0,0.624,,,,,32.52,,35.91,,5010,,,,
8150,14263.698,4,0,0,537.651,,,,,53.66,,34.53,,146497,,,,
8155,-85.886,-5,0,0,0.932,,,,,35.60,,44.31,,16802,,,,
8162,46.059,4,0,0,9.726,,,,,61.84,,17.32,,2580,,,,
8163,105,1,0,0,0.202,,,,,39.80,,46.30,,74770,,,,
8171,31,5,0,0,0.031,,,,,52.35,,29.36,,44643,,,,
8176,-6,-6,0,0,-0.564,,,,,22.18,,47.71,,36493,,,,
8182,209,6,0,0,1.864,,,,,63.78,,28.61,,11046,,,,
8183,-39,-1,0,0,-1.734,,,,,42.44,,42.50,,37769,,,,
